study_hours,previous_marks,practice_hours,sleep_hours,mobile_usage,final_score
1.5,51.5,7.7,4.4,1.4,66.78
11.7,67.8,2.6,5.1,3.4,81.93
8.1,37.0,6.4,6.5,9.4,55.74
10.2,43.6,1.7,4.7,5.0,58.62
3.9,92.6,4.4,5.0,9.7,48.07
8.1,83.9,1.4,6.7,0.9,80.68
7.1,62.5,2.8,6.0,4.8,56.16
7.2,68.6,7.5,6.8,0.6,100.0
8.2,59.0,1.2,6.6,6.3,51.56
6.9,83.2,5.1,7.9,0.8,89.37
5.1,86.0,4.7,9.6,1.8,81.16
3.3,84.6,1.0,4.6,2.6,43.32
9.2,82.0,2.6,4.6,7.5,64.17
2.7,48.3,4.5,9.1,1.6,64.21
8.3,57.0,1.5,7.0,8.5,50.5
2.8,65.5,6.4,8.6,1.3,80.96
7.5,56.5,7.8,5.3,0.4,94.38
9.0,84.1,1.7,9.0,4.0,85.23
2.6,56.4,1.5,9.5,9.8,25.03
0.7,44.0,3.6,7.8,1.1,50.75
1.6,60.9,6.0,4.6,1.0,63.09
7.3,98.7,2.3,9.4,7.5,73.42
10.2,49.7,0.2,8.8,3.1,66.42
0.5,74.8,4.3,8.5,7.2,47.05
8.8,63.1,7.7,4.2,2.0,98.15
4.1,39.6,3.1,8.8,4.6,53.63
5.7,66.7,3.4,4.8,2.7,60.55
11.1,80.6,7.8,5.3,4.5,99.86
4.0,68.4,5.6,7.5,7.7,54.97
5.6,91.7,5.8,5.6,7.6,77.24
0.2,53.8,4.5,8.0,5.2,41.76
1.0,40.6,7.8,7.6,9.3,44.97
3.1,95.9,5.5,4.6,2.6,69.6
0.3,59.6,7.2,7.9,2.4,66.99
7.6,72.5,5.6,9.5,6.1,79.36
5.1,86.5,5.9,5.0,6.2,67.2
6.6,56.1,2.3,7.6,0.5,69.22
2.1,81.6,2.4,6.1,6.1,45.09
3.6,43.8,6.3,6.8,3.7,66.49
8.0,53.9,2.4,5.7,7.5,54.66
11.6,44.4,4.5,6.1,8.1,64.4
0.6,87.7,2.0,4.2,5.5,34.96
10.7,49.5,6.5,9.9,0.0,100.0
6.9,81.6,0.9,7.7,6.4,49.2
6.8,96.3,6.6,7.0,7.5,85.48
6.0,69.3,4.8,6.3,2.5,76.1
0.8,70.1,1.5,7.2,4.6,38.39
1.1,65.0,4.3,6.3,9.7,32.56
7.2,56.2,2.3,6.2,3.0,60.62
4.1,65.9,2.6,6.8,2.2,64.09
11.0,74.2,2.8,5.7,2.1,77.96
4.9,99.1,0.5,5.1,5.6,49.86
1.7,96.0,7.9,7.3,9.5,57.18
8.6,91.0,0.3,9.1,6.1,63.09
3.5,92.8,5.3,4.9,3.0,76.4
6.3,65.4,3.0,4.2,6.4,45.92
8.4,77.7,5.2,5.5,6.2,72.08
10.8,93.2,2.8,9.9,6.0,100.0
9.5,60.5,5.4,9.0,1.6,92.58
8.1,97.5,5.8,7.6,6.3,100.0
8.2,62.0,5.5,9.6,4.3,87.44
11.4,74.1,0.9,6.7,0.2,86.21
3.5,81.1,5.3,9.9,5.4,75.32
0.0,96.8,2.2,5.8,9.9,33.46
3.3,50.9,0.2,5.4,3.5,26.58
2.6,83.5,3.3,7.8,9.7,40.07
7.9,68.9,3.5,6.3,1.0,87.05
7.6,52.5,3.7,7.8,7.3,62.41
7.1,85.5,5.6,5.8,1.1,100.0
0.2,70.9,2.5,7.7,2.7,47.99
8.7,78.0,2.5,5.7,5.7,77.94
3.9,56.0,0.5,4.3,5.9,29.49
8.0,66.3,5.5,9.5,7.8,79.41
6.7,75.1,4.5,9.3,6.2,77.19
4.1,61.3,2.8,9.8,5.9,53.04
1.6,47.9,5.6,8.3,9.1,44.71
1.1,97.5,4.3,8.1,4.5,63.91
10.0,68.2,3.8,7.4,2.3,94.71
11.0,82.7,4.1,4.8,1.6,100.0
7.8,61.7,5.1,5.1,4.0,78.64
1.2,58.1,5.3,5.7,7.1,44.24
4.8,61.5,2.3,9.3,0.4,64.57
8.7,61.6,1.1,5.0,1.3,65.21
9.4,70.4,1.3,9.5,1.1,88.66
1.4,70.3,5.1,7.1,5.9,59.32
0.0,67.3,7.0,8.3,2.4,58.25
8.5,43.8,3.3,4.7,1.7,67.29
4.3,67.2,1.4,5.6,5.9,41.34
3.1,46.0,6.1,9.8,7.6,51.4
0.2,43.2,6.7,5.6,3.3,46.61
6.5,95.6,7.0,5.8,5.8,91.03
10.2,74.3,4.9,5.2,1.0,100.0
11.5,77.9,6.9,4.8,9.4,79.01
6.8,61.1,0.1,5.4,3.4,48.83
6.2,94.1,0.9,7.9,10.0,50.35
1.0,76.5,0.7,6.7,9.8,22.18
6.6,85.0,5.7,7.3,7.8,77.45
4.6,59.0,0.6,4.7,0.2,59.66
7.3,97.4,4.0,8.8,5.4,84.83
4.7,88.3,3.8,8.7,0.9,89.96
2.9,90.5,2.5,4.1,9.0,33.74
1.1,46.2,7.0,6.3,7.9,44.76
3.8,52.6,1.4,4.4,9.7,14.25
1.2,53.6,2.8,8.8,6.1,41.36
2.1,52.6,6.2,8.4,5.2,58.41
11.8,90.6,0.2,9.4,5.2,84.9
5.3,37.1,5.4,5.4,3.9,58.72
6.4,39.9,6.5,6.7,4.7,74.3
10.5,52.8,7.5,5.1,6.4,90.97
11.9,48.0,7.0,6.2,9.3,78.93
7.0,50.1,2.6,7.1,6.0,50.05
9.7,86.9,4.7,4.3,8.6,75.38
3.9,71.6,0.6,8.3,8.6,37.76
3.7,35.4,2.1,7.3,5.2,46.0
4.8,62.9,0.8,9.0,3.5,54.23
8.1,61.5,2.5,5.6,6.4,63.46
8.2,42.4,7.0,9.4,4.5,79.88
3.8,78.9,2.8,10.0,0.8,84.48
1.6,80.6,4.5,9.5,3.8,67.74
7.6,81.9,3.5,8.7,9.9,64.02
1.5,82.4,3.7,8.9,0.5,68.82
6.9,35.0,7.8,7.4,7.0,67.11
8.3,97.0,2.4,5.1,8.4,60.04
8.4,87.9,5.0,8.1,6.5,95.62
9.0,93.8,3.4,8.3,5.7,80.38
10.5,36.0,0.5,9.9,7.1,50.56
6.0,95.7,3.9,7.2,4.3,74.98
8.8,87.6,6.5,5.6,0.9,100.0
7.4,89.4,0.8,8.1,9.6,52.37
2.2,41.1,0.6,9.9,4.3,38.53
0.3,83.0,1.2,5.1,6.7,23.3
3.4,97.4,6.1,6.0,5.3,67.42
5.3,79.1,5.8,7.3,0.5,92.44
7.4,72.1,4.5,5.0,9.5,58.56
10.2,96.5,3.7,4.1,7.9,82.59
2.4,63.8,7.1,6.0,1.5,72.66
1.5,74.0,6.1,9.2,9.8,50.1
11.6,66.0,6.5,4.3,7.4,87.65
1.3,95.6,6.5,6.6,4.7,70.71
5.7,39.9,5.1,8.6,6.1,59.2
7.0,67.6,3.7,9.7,1.1,83.49
6.5,79.7,6.9,9.9,5.6,82.14
1.0,86.5,7.4,6.5,0.7,79.35
0.7,72.9,0.2,9.7,5.4,36.09
1.3,94.1,0.4,4.2,5.5,36.29
7.0,96.2,7.7,8.5,8.7,88.71
6.5,39.2,2.2,7.9,7.3,51.12
2.8,61.2,7.0,5.5,2.5,70.98
7.7,36.5,3.1,7.0,8.9,39.69
9.8,56.4,1.0,4.8,5.7,48.18
0.5,69.9,0.6,9.2,6.1,35.66
6.0,94.2,1.3,6.1,1.7,68.7
8.3,90.0,2.0,7.8,8.6,58.43
3.0,43.3,3.9,5.0,9.3,17.46
3.7,41.0,5.6,5.2,7.7,42.47
7.4,73.3,7.9,10.0,9.4,88.58
10.8,69.6,3.5,8.5,3.0,89.57
9.7,52.3,4.1,9.8,8.6,66.14
7.0,93.5,4.2,5.8,4.9,75.88
8.8,95.3,4.3,5.0,1.6,100.0
4.4,61.2,4.1,7.0,6.7,46.46
7.7,92.9,0.1,7.0,6.8,54.21
5.6,60.0,0.0,5.0,2.9,50.75
2.3,82.9,0.8,8.4,0.3,60.59
8.4,65.9,0.8,6.2,2.0,67.96
6.7,43.0,5.6,5.1,4.0,64.81
4.3,95.3,1.6,6.0,1.7,65.61
10.9,64.5,7.2,7.4,1.9,100.0
0.3,82.7,7.4,8.4,3.9,67.95
3.8,58.9,7.8,6.9,9.6,54.41
0.7,36.2,7.5,7.2,7.6,48.49
9.2,41.5,2.2,4.8,3.2,62.02
8.4,67.3,4.1,9.5,9.5,69.73
4.0,79.8,1.4,9.6,6.5,51.39
8.1,56.8,6.4,8.1,4.6,88.88
4.8,80.2,7.1,4.1,4.7,75.6
9.1,80.4,6.8,7.2,4.1,98.23
5.5,80.8,3.5,7.8,2.3,72.4
4.9,67.0,6.1,10.0,3.9,74.78
11.2,94.5,0.8,10.0,5.3,80.36
3.0,66.8,0.3,9.1,5.3,37.35
1.4,64.3,6.0,4.4,7.6,36.09
7.0,48.0,3.4,9.7,3.6,63.49
11.6,55.0,8.0,7.7,7.2,100.0
4.5,37.8,0.8,8.8,5.8,36.55
0.7,76.2,6.8,6.4,9.6,45.21
4.1,51.2,3.8,5.9,3.9,64.78
6.1,54.8,6.6,6.8,9.0,54.94
1.9,85.1,6.5,4.9,8.2,59.96
7.9,56.3,7.3,6.1,6.4,80.25
12.0,50.7,2.4,9.1,6.5,80.37
5.4,46.0,7.6,4.2,0.8,82.24
4.3,85.4,1.2,4.9,9.5,25.03
4.8,43.4,0.7,4.8,1.1,44.67
1.4,64.5,3.5,6.4,5.6,43.35
10.6,68.0,6.6,10.0,3.3,98.34
5.0,79.7,3.8,5.0,4.3,73.72
4.6,76.2,6.6,4.9,6.1,71.13
7.9,87.7,5.8,9.5,9.1,86.35
5.3,37.9,1.7,9.3,4.6,41.94
7.8,54.3,7.6,4.2,9.9,70.36
0.7,53.2,0.5,8.5,5.9,28.67
9.8,44.5,7.2,7.9,1.6,100.0
11.3,53.8,2.4,8.6,1.9,87.48
7.8,55.1,4.0,7.0,7.2,58.42
11.5,68.9,3.4,9.9,0.5,100.0
1.8,78.1,1.4,4.3,4.8,33.17
5.7,59.8,2.9,5.4,1.5,67.39
7.2,81.8,1.5,6.4,4.3,60.58
7.0,56.9,1.6,6.7,7.5,49.64
4.8,53.9,1.5,9.5,4.6,46.57
4.1,70.2,3.9,7.4,1.6,69.16
1.5,36.5,6.4,4.3,2.5,54.96
4.7,40.2,4.6,6.4,3.7,54.05
2.0,62.2,7.1,6.5,0.7,79.42
8.8,96.3,5.1,9.8,5.8,99.37
2.5,81.9,5.5,7.6,6.1,61.71
0.7,40.7,5.3,7.8,0.6,63.15
6.6,90.0,3.6,8.3,4.0,80.89
7.1,82.6,5.5,8.6,4.1,95.22
10.5,74.7,0.6,7.8,3.3,85.81
6.9,88.3,6.9,5.4,5.6,85.8
4.1,61.3,6.2,9.2,3.5,79.98
9.6,49.4,2.0,8.4,4.2,66.7
6.5,68.3,6.1,8.5,8.0,68.24
1.0,70.7,0.1,10.0,1.6,43.47
6.8,70.0,1.7,8.8,6.2,52.39
10.9,71.7,0.5,9.0,5.1,69.21
4.8,96.7,6.2,9.7,3.1,97.1
3.6,93.6,6.0,4.9,7.3,62.49
1.7,91.9,6.5,7.0,5.5,72.52
1.8,87.1,0.0,7.5,4.8,39.78
5.2,96.3,4.0,6.0,6.7,75.66
7.1,41.4,5.6,9.0,8.0,67.51
1.0,52.2,1.2,8.6,9.7,21.94
11.3,67.2,5.2,8.3,6.3,94.43
9.1,90.0,0.7,10.0,8.7,66.86
7.0,67.8,1.5,5.6,0.0,76.25
9.9,83.6,3.8,8.4,5.3,92.1
1.0,44.0,5.2,7.3,2.1,54.75
5.7,51.4,1.2,5.9,0.9,56.92
7.6,82.6,1.5,5.0,5.3,63.6
9.9,45.7,1.6,9.4,7.5,56.54
9.4,57.8,1.9,7.6,4.1,66.66
3.3,52.2,1.8,8.9,6.7,45.3
11.3,57.7,3.2,7.3,4.9,90.62
1.5,81.0,5.2,5.3,4.4,53.11
10.5,58.9,3.5,6.0,2.9,80.07
11.7,71.1,6.2,6.3,3.8,100.0
2.1,41.5,5.8,9.8,3.5,63.69
8.7,87.3,1.0,4.0,6.5,62.24
0.5,59.0,0.4,9.9,1.2,45.33
4.9,77.2,7.0,9.9,0.9,97.52
6.2,82.2,0.6,10.0,6.6,58.42
7.0,48.6,1.2,6.9,5.5,49.57
11.2,92.5,0.2,9.8,4.3,80.58
8.1,75.1,5.0,6.4,1.5,93.56
5.8,62.9,4.7,4.2,4.1,71.0
9.7,46.9,7.9,5.3,7.9,79.94
11.4,96.2,7.1,9.7,8.9,100.0
0.3,84.1,3.3,4.1,7.0,35.37
11.8,48.5,3.0,7.3,0.6,90.55
1.0,57.0,2.4,4.5,6.7,28.23
9.8,87.6,1.2,5.7,2.4,76.66
3.4,80.2,1.1,4.5,3.2,53.23
1.6,84.8,1.1,9.2,2.0,57.11
5.3,63.7,0.9,7.5,7.8,34.91
7.7,81.6,1.9,9.4,6.5,76.65
4.6,60.1,2.5,8.1,6.1,50.68
0.7,48.7,7.7,9.8,6.7,54.23
7.2,76.1,4.6,7.1,2.4,90.96
10.8,98.4,7.9,7.8,4.4,100.0
4.6,55.2,3.0,7.5,6.3,39.96
2.6,65.0,3.7,6.9,6.4,43.62
5.3,78.8,2.6,9.1,7.9,57.68
0.6,70.2,1.5,7.9,2.9,30.77
9.8,89.8,1.1,8.8,7.7,71.06
9.9,84.5,7.6,8.7,4.4,100.0
7.1,38.8,7.9,5.1,6.7,65.66
4.2,99.9,0.4,7.9,4.6,57.12
9.6,83.9,1.2,5.2,9.5,55.7
6.7,91.2,3.4,7.5,1.8,79.36
9.9,77.3,1.5,8.1,6.8,74.55
7.6,90.7,2.9,10.0,5.8,83.43
9.4,42.3,1.0,4.2,1.7,59.26
7.2,57.6,3.7,4.5,0.7,73.37
5.0,92.0,2.2,4.5,8.0,51.83
11.5,48.1,2.8,6.4,1.6,83.83
6.5,40.1,0.8,8.9,1.9,46.48
7.3,86.2,3.4,9.1,9.8,67.6
2.6,89.3,7.9,8.4,7.2,72.29
7.5,45.6,2.6,9.4,2.5,68.31
6.9,90.5,7.0,5.9,5.9,95.66
2.2,79.6,6.7,4.5,5.3,62.59
0.7,68.8,7.6,4.3,8.4,48.29
7.3,89.0,6.3,9.1,7.3,90.7
9.2,62.3,5.3,8.4,8.3,79.53
6.3,47.6,6.9,8.2,2.1,81.86
2.7,53.5,0.6,6.0,6.4,25.02
8.0,67.8,3.7,6.3,0.4,85.81
1.0,69.5,7.9,9.7,0.7,86.49
5.3,87.4,6.2,4.4,7.1,71.74
2.0,86.4,7.7,8.6,0.2,100.0
2.2,72.8,6.2,5.9,5.8,53.8
2.4,85.8,7.0,4.2,8.4,62.73
4.6,47.5,5.7,8.5,3.8,75.04
0.6,38.3,6.1,6.0,0.4,59.57
4.8,91.8,4.2,8.3,7.1,64.38
6.1,39.9,7.4,8.2,9.3,72.19
5.8,51.0,6.6,7.2,7.2,55.89
4.6,80.2,6.8,8.7,5.8,77.05
10.1,61.6,5.4,7.5,2.3,100.0
1.7,92.0,2.4,5.7,0.2,59.95
6.1,54.4,0.3,8.4,6.9,49.02
0.7,35.8,7.5,7.5,2.3,53.37
0.9,54.5,4.7,4.1,8.6,23.01
6.9,72.6,2.4,9.4,4.7,67.05
6.8,59.4,1.2,7.3,5.3,54.78
10.5,69.8,6.6,9.2,7.5,94.22
6.7,92.0,6.7,9.3,7.8,85.25
11.5,94.3,6.5,6.7,6.4,100.0
0.6,52.3,5.2,7.0,9.4,40.07
1.2,65.0,2.9,6.5,9.8,23.58
0.5,70.7,2.4,6.7,9.5,15.1
2.2,96.7,0.1,9.4,8.2,26.56
6.5,99.9,6.7,8.7,7.1,91.76
7.7,50.3,0.7,4.8,6.6,44.98
0.5,82.3,5.0,7.7,1.0,68.52
11.4,59.6,4.0,10.0,2.7,98.01
10.1,35.5,4.2,7.6,0.1,84.7
3.6,35.6,7.4,8.7,1.4,80.33
0.9,64.9,0.3,8.6,4.4,40.21
2.0,66.7,6.2,6.1,1.5,58.96
1.5,36.5,0.4,6.2,9.0,5.79
1.5,79.7,0.3,8.3,8.1,22.84
6.2,54.1,3.4,7.0,0.7,65.18
3.0,71.4,0.5,7.4,2.5,41.14
4.3,54.6,6.3,8.3,8.2,61.71
11.9,45.9,4.2,8.7,8.0,80.09
8.2,61.5,0.2,5.6,9.5,45.33
11.4,50.1,0.3,4.9,10.0,44.48
1.7,69.8,4.9,5.8,9.8,29.14
4.6,47.9,6.4,7.0,4.1,67.67
6.7,68.0,3.5,6.1,2.5,65.87
0.9,45.2,4.4,7.4,7.6,27.39
0.1,78.6,6.4,4.3,3.0,62.41
8.0,84.0,4.9,7.1,8.1,76.77
7.7,42.2,1.8,6.2,5.3,54.01
4.9,65.4,4.9,7.2,7.9,55.9
5.9,39.6,5.0,6.5,2.8,71.01
5.0,73.9,5.9,5.7,5.1,69.4
0.3,52.2,5.0,9.4,5.6,52.05
4.0,69.3,7.8,5.1,9.4,62.98
2.1,68.6,1.6,8.1,2.7,47.48
1.2,95.1,7.6,9.5,9.4,67.95
11.5,70.7,4.3,7.2,8.0,82.56
7.2,72.9,5.4,9.3,7.3,86.0
8.7,61.1,0.8,4.7,7.9,47.11
3.8,96.7,3.0,7.0,6.1,59.74
4.7,85.5,6.2,6.7,2.4,84.73
2.8,53.6,5.7,4.0,1.9,64.98
1.2,89.9,0.3,6.7,8.7,28.6
2.1,63.1,4.4,6.2,7.3,41.62
9.6,88.9,0.7,8.0,2.1,76.94
8.1,88.5,8.0,9.6,6.2,99.47
6.6,47.3,7.2,4.5,4.5,73.53
5.7,80.6,0.2,6.0,1.6,65.95
11.1,53.9,6.9,6.7,5.3,94.01
0.9,54.3,7.4,6.7,2.8,61.63
3.4,54.3,2.8,8.6,1.0,52.0
4.2,82.2,5.8,6.7,4.7,81.44
9.4,49.9,3.5,4.2,5.9,66.11
11.9,35.1,5.2,8.3,0.5,100.0
2.9,81.5,2.7,9.3,4.0,65.03
10.5,46.1,2.6,7.1,2.6,76.71
10.0,41.8,3.4,7.5,0.3,86.15
2.7,50.4,1.2,5.0,1.3,47.98
4.8,59.7,6.6,5.3,1.4,80.39
4.9,65.9,2.8,5.4,1.8,65.0
11.7,37.9,3.2,6.6,8.0,69.62
2.2,98.1,7.2,9.6,4.4,88.35
9.6,81.5,4.0,7.1,1.5,95.98
4.0,56.0,4.4,5.2,1.0,64.83
8.8,55.7,7.7,5.6,3.0,99.28
5.0,64.2,7.1,6.3,8.0,70.45
6.9,75.7,1.4,7.7,3.6,71.54
10.0,44.5,3.8,6.6,1.6,85.73
9.6,47.3,7.8,6.4,4.0,97.74
10.4,90.9,3.0,7.4,5.6,84.18
0.7,51.7,3.0,5.5,0.3,43.09
8.3,59.7,1.6,4.5,6.3,56.1
1.7,91.6,0.9,4.1,4.0,36.69
5.0,78.1,5.9,5.5,0.1,87.43
6.6,57.2,6.2,4.5,6.7,73.22
4.8,79.4,7.8,6.0,7.1,82.79
6.2,36.3,6.2,8.6,6.3,68.31
12.0,82.8,1.9,8.3,3.4,91.4
1.6,66.7,0.3,7.7,5.3,30.13
8.1,87.9,7.9,9.1,3.9,100.0
4.8,97.1,2.7,5.7,7.0,56.9
1.6,95.2,2.5,9.3,5.8,50.63
1.9,94.1,7.2,6.4,0.8,93.01
11.4,68.3,4.7,6.4,6.4,87.51
10.6,58.4,1.7,6.4,6.9,60.55
10.9,65.2,7.1,4.6,3.7,100.0
11.9,79.8,7.9,9.9,8.8,100.0
2.5,92.5,0.7,4.8,8.4,25.24
4.3,48.5,6.9,6.0,1.8,74.27
8.0,94.7,3.1,5.9,9.0,64.21
5.8,88.0,4.2,4.4,4.4,72.86
5.0,98.6,7.3,4.9,7.2,82.37
4.3,92.2,7.8,4.3,8.1,70.01
7.1,53.2,2.1,5.8,5.1,46.36
6.9,41.9,1.7,9.2,4.0,62.32
1.9,42.3,0.6,6.0,9.2,4.21
5.7,53.9,4.5,4.7,2.3,68.02
6.6,74.9,0.1,7.9,2.6,60.46
6.8,87.3,3.3,10.0,3.6,84.27
2.5,93.5,0.6,5.4,8.6,38.98
8.9,75.5,3.2,5.7,9.4,76.42
0.3,35.4,0.3,9.8,2.2,19.92
4.3,47.1,6.7,5.1,8.6,56.5
9.4,41.5,1.7,7.1,2.6,66.24
6.8,58.6,2.6,5.4,9.7,47.65
3.1,67.6,7.0,9.6,6.0,77.05
8.3,37.8,6.0,9.9,0.1,100.0
6.8,57.7,1.8,8.9,0.3,74.72
9.6,46.6,0.6,5.9,1.5,60.56
8.8,77.1,5.7,6.4,1.9,100.0
7.3,65.2,3.1,5.5,7.7,56.01
5.9,67.2,6.1,9.3,2.2,88.45
1.6,62.8,3.6,9.5,9.7,33.9
3.1,97.1,2.8,6.5,6.4,59.22
5.0,49.0,3.6,7.9,6.9,58.27
7.2,68.6,6.0,5.0,2.2,80.23
6.2,82.8,7.2,6.6,8.9,79.39
3.5,71.2,0.4,7.8,6.7,34.56
0.1,95.4,4.2,6.3,8.6,34.25
6.0,59.6,0.3,6.1,9.6,30.5
3.4,65.1,3.7,4.0,1.3,54.82
8.8,40.8,7.1,8.8,1.0,91.69
0.3,74.6,2.9,9.3,8.0,32.5
7.0,53.7,7.5,9.8,8.7,72.66
11.3,45.4,5.0,8.3,5.8,82.06
2.1,70.4,7.5,7.3,3.7,67.41
5.7,69.6,6.1,5.6,6.5,67.38
1.1,39.9,0.8,10.0,3.1,29.5
7.5,80.4,1.8,7.5,2.4,76.82
6.6,75.5,3.2,8.1,4.9,73.29
4.9,47.3,1.4,8.1,2.2,54.06
6.3,65.5,4.0,9.1,4.8,70.75
10.8,81.8,3.8,4.1,9.6,68.92
2.4,69.4,7.7,5.3,8.4,53.6
0.3,60.7,3.5,8.0,9.4,23.68
10.3,56.0,6.3,9.4,8.1,90.32
6.9,74.7,7.5,8.1,3.5,88.15
10.7,96.0,7.0,6.5,8.1,99.7
7.2,78.7,1.7,6.2,9.2,48.03
9.7,39.9,4.0,8.4,9.5,64.06
5.2,64.9,2.8,8.4,6.8,46.79
9.0,92.9,3.2,7.6,2.1,93.48
11.0,41.1,2.9,5.7,0.4,84.8
6.9,99.3,6.6,9.6,1.5,100.0
2.2,96.7,3.6,7.3,9.7,40.77
3.2,40.1,4.2,8.7,4.6,50.98
2.4,95.7,7.9,5.3,8.5,70.27
3.0,58.6,0.5,6.1,4.7,34.02
3.7,89.9,3.9,9.2,6.6,67.17
6.7,62.2,6.2,4.3,0.2,82.17
7.1,63.7,1.2,7.1,2.5,55.45
5.1,76.2,4.9,6.9,4.4,72.59
7.4,85.3,1.9,8.5,6.3,60.91
1.0,37.2,6.9,5.7,1.7,53.49
1.1,73.6,2.6,5.3,7.6,35.62
2.1,47.1,2.6,9.6,3.6,47.23
6.2,57.5,4.8,7.4,8.2,56.28
2.6,57.6,1.5,4.6,1.0,40.77
3.4,65.5,2.3,5.2,6.8,41.13
4.8,56.7,3.3,10.0,2.9,67.9
9.7,42.0,2.8,5.2,8.0,47.83
0.2,44.5,4.2,7.7,4.0,31.04
7.8,37.2,4.8,6.5,6.7,70.53
8.0,65.6,4.5,9.3,9.3,62.05
9.6,97.0,5.2,8.5,0.2,100.0
11.2,42.5,2.5,7.6,0.1,94.63
0.2,96.5,1.0,4.1,7.7,25.41
1.8,82.7,6.1,9.3,6.5,62.74
10.6,76.4,6.8,6.7,2.9,100.0
5.5,76.9,2.1,9.6,4.9,56.71
6.8,88.7,3.3,7.0,0.4,89.43
8.0,41.9,4.0,8.2,1.9,84.62
8.1,67.8,4.3,4.4,4.2,71.85
11.2,80.3,5.3,8.5,8.3,88.73
12.0,73.1,0.3,6.0,4.8,76.17
8.6,89.1,5.8,6.1,5.9,85.66
3.4,39.7,0.5,4.7,8.7,14.67
10.6,79.9,3.7,4.9,3.1,89.57
0.6,69.7,6.6,5.1,7.0,46.95
2.8,59.6,3.6,6.0,8.6,36.18
10.8,57.1,1.2,9.4,2.0,90.8
3.1,75.4,7.9,6.2,3.6,82.91
2.6,92.9,7.1,8.3,9.8,71.08
1.7,67.3,6.2,4.5,9.8,36.36
10.3,88.6,3.3,7.5,2.2,100.0
6.0,61.1,1.5,6.9,0.7,67.78
8.1,41.7,7.5,9.9,2.7,88.7
2.9,39.0,4.3,9.1,4.0,55.65
9.1,38.3,6.8,6.7,4.4,81.44
9.1,59.7,2.7,8.7,6.2,61.87
3.8,56.9,2.7,5.2,9.0,32.66
4.9,81.7,7.9,7.4,3.3,95.29
2.5,83.3,4.2,4.4,8.5,44.21
11.7,38.3,1.1,6.1,0.9,74.66
7.7,49.4,1.8,5.4,0.4,65.04
11.2,52.8,3.9,8.3,5.0,96.71
3.6,70.6,0.3,6.9,0.6,46.7
9.4,44.4,3.7,8.5,3.9,81.3
9.2,43.7,3.4,7.1,9.0,56.37
8.3,96.3,6.2,4.5,2.4,95.43
11.6,87.3,2.8,8.4,7.1,86.21
4.7,46.7,7.9,9.0,3.0,76.68
1.6,61.4,1.4,9.4,0.4,49.51
8.1,58.1,4.7,7.4,5.6,74.0
8.8,86.4,0.7,8.5,8.3,53.28
6.9,68.2,5.9,8.5,4.1,88.2
2.5,43.3,8.0,4.9,6.2,51.54
6.1,83.0,6.6,5.0,9.0,62.19
3.7,60.8,4.4,4.4,7.9,37.78
5.1,52.1,3.9,5.9,1.9,75.11
7.7,59.4,6.7,6.8,7.3,66.9
8.9,67.4,7.5,10.0,5.0,100.0
2.8,57.3,7.9,6.6,7.5,57.7
4.9,50.7,3.2,8.4,4.9,53.69
3.2,60.9,7.9,8.2,1.3,89.13
2.4,36.2,1.2,5.2,5.7,24.34
9.4,85.2,2.0,4.4,4.9,68.12
10.9,46.1,0.7,7.3,5.2,55.45
4.4,37.9,2.2,8.2,8.8,34.98
9.0,77.5,6.1,10.0,8.9,89.69
10.8,85.3,6.8,6.2,4.5,100.0
10.2,87.9,6.2,9.4,4.6,100.0
2.2,67.1,5.0,6.3,5.2,52.06
11.5,48.3,4.1,8.1,5.2,79.87
4.5,82.9,5.7,7.6,9.5,62.23
4.1,80.5,3.1,4.3,6.5,51.77
0.7,51.0,6.7,4.5,2.8,56.3
5.8,93.7,5.4,4.1,5.3,77.84
1.3,41.8,5.6,6.2,6.3,37.53
3.0,98.9,4.3,8.5,6.4,73.82
3.8,90.9,7.1,5.0,5.9,73.1
9.7,79.7,2.0,7.6,1.8,85.9
10.5,96.0,3.0,5.7,0.3,94.51
3.6,82.0,6.2,8.8,3.4,80.53
10.3,47.4,3.9,8.8,4.3,84.65
10.3,63.7,7.1,8.7,0.6,100.0
9.2,39.6,2.8,7.1,8.1,62.37
1.8,60.3,3.0,5.7,3.4,47.11
8.3,83.2,7.1,8.9,9.1,89.7
11.3,60.1,3.7,5.1,1.5,88.2
8.2,56.5,4.1,5.7,0.6,79.37
4.0,73.7,2.7,5.1,4.8,55.95
6.0,91.7,2.2,8.0,1.9,82.15
7.7,38.1,5.2,8.1,9.4,52.75
6.1,60.1,1.0,7.9,0.1,69.55
1.4,45.3,7.0,6.5,4.1,60.41
3.7,80.2,6.2,4.6,9.3,49.6
9.6,41.9,1.5,9.5,3.8,70.87
10.3,78.2,5.6,7.0,0.9,100.0
1.6,53.6,4.8,6.4,3.0,40.81
11.4,47.9,1.5,7.5,5.0,69.06
3.9,95.9,2.2,5.2,1.9,66.15
7.9,36.2,3.3,4.8,4.7,55.69
9.0,63.5,5.6,6.4,8.4,88.16
9.7,36.4,5.1,5.4,8.7,63.63
11.3,66.4,4.3,5.5,0.5,100.0
3.8,67.6,6.1,9.4,1.6,85.51
10.3,55.9,6.1,7.2,2.8,95.06
1.6,43.6,4.9,6.9,5.9,46.91
8.5,59.5,6.3,8.1,3.6,93.53
8.9,78.7,2.7,9.7,8.4,72.42
8.1,85.9,7.0,4.7,7.2,82.14
